# Configuracion:
# Concentracion g/m^3_=_19900.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_268379.8243143871
# 
Resultados:
# tau_s_=_(5.90+/-0.81)e-08
# dphi_rad_=_6.38+/-0.01
# SAR_W/g_=_412.62+/-57.49
# Hc_kA/m_=_7.50+/-0.90
# Mr_A/m_=_410.93+/-40.39
# Suceptibilidad_a_M=0_=_0.0625+/-0.0021
# t_hasta_1er_file_=_169.89
# Duracion_T_Fase_=_11.01
# 1er_file_T_Fase_=_265kHz_150dA_100Mss_NE5X043.txt
# last_file_T_Fase_=_265kHz_150dA_100Mss_NE5X063.txt

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
265kHz_150dA_100Mss_NE5X010.txt	169.89	-19.10	347.96	6.66	57041.50	1041.91	2.683963e+05	1.817620e+01	6.366936e+00	311.54	4.978255e-08	4471	6.137e-02
265kHz_150dA_100Mss_NE5X011.txt	170.41	-17.71	356.17	6.64	57041.50	1058.94	2.683963e+05	1.850691e+01	6.367101e+00	317.83	4.988156e-08	4471	6.295e-02
265kHz_150dA_100Mss_NE5X012.txt	170.94	-15.90	354.65	6.61	57041.50	1056.94	2.683963e+05	1.847674e+01	6.366748e+00	315.98	4.967086e-08	4471	6.281e-02
265kHz_150dA_100Mss_NE5X013.txt	171.45	-15.25	351.17	6.49	57041.50	1059.38	2.683963e+05	1.851538e+01	6.364492e+00	308.11	4.832362e-08	4471	6.337e-02
265kHz_150dA_100Mss_NE5X014.txt	171.97	-14.73	349.55	6.47	57041.50	1057.63	2.683963e+05	1.847750e+01	6.364673e+00	308.16	4.843136e-08	4471	6.285e-02
265kHz_150dA_100Mss_NE5X015.txt	172.5	-14.70	346.99	6.43	57041.50	1058.64	2.683963e+05	1.848657e+01	6.363752e+00	304.84	4.788224e-08	4471	6.305e-02
265kHz_150dA_100Mss_NE5X016.txt	173.03	-14.66	344.76	6.42	57041.50	1040.29	2.683963e+05	1.821115e+01	6.364498e+00	303.07	4.832733e-08	4471	6.264e-02
265kHz_150dA_100Mss_NE5X017.txt	173.54	-14.00	341.62	6.38	57041.50	1038.82	2.683963e+05	1.817544e+01	6.363492e+00	298.74	4.772698e-08	4471	6.185e-02
265kHz_150dA_100Mss_NE5X018.txt	174.06	-13.32	339.33	6.38	57041.50	1027.66	2.683963e+05	1.800227e+01	6.363743e+00	296.82	4.787638e-08	4471	6.131e-02
265kHz_150dA_100Mss_NE5X019.txt	175.1	-11.88	337.42	6.40	57041.50	1024.67	2.683963e+05	1.794057e+01	6.364214e+00	297.53	4.815763e-08	4471	6.110e-02
265kHz_150dA_100Mss_NE5X020.txt	175.62	-11.26	340.11	6.46	57041.50	1024.99	2.683963e+05	1.794861e+01	6.365304e+00	301.66	4.880845e-08	4471	6.059e-02
265kHz_150dA_100Mss_NE5X021.txt	176.14	-10.60	346.89	6.60	57041.50	1024.12	2.683963e+05	1.794273e+01	6.367729e+00	310.44	5.025624e-08	4471	6.112e-02
265kHz_150dA_100Mss_NE5X022.txt	176.66	-9.88	358.81	6.74	57041.50	1023.95	2.683963e+05	1.798454e+01	6.370012e+00	319.55	5.162039e-08	4471	6.245e-02
265kHz_150dA_100Mss_NE5X023.txt	177.29	-9.11	379.98	6.98	57041.50	1026.26	2.683963e+05	1.807653e+01	6.373619e+00	334.49	5.377657e-08	4471	6.449e-02
265kHz_150dA_100Mss_NE5X024.txt	177.9	-8.50	400.99	7.21	57041.50	1041.05	2.683963e+05	1.834642e+01	6.376516e+00	350.33	5.550906e-08	4471	6.721e-02
265kHz_150dA_100Mss_NE5X025.txt	178.5	-7.95	423.15	7.57	57041.50	1047.65	2.683963e+05	1.848726e+01	6.382036e+00	373.83	5.881279e-08	4471	6.879e-02
265kHz_150dA_100Mss_NE5X026.txt	179.03	-7.49	436.27	7.86	57041.50	1040.97	2.683963e+05	1.840501e+01	6.386017e+00	387.10	6.119773e-08	4471	6.850e-02
265kHz_150dA_100Mss_NE5X027.txt	179.55	-7.28	444.28	8.21	57041.50	1032.46	2.683963e+05	1.826266e+01	6.391736e+00	405.39	6.462781e-08	4471	6.784e-02
265kHz_150dA_100Mss_NE5X028.txt	180.06	-7.05	447.23	8.31	57041.50	1029.70	2.683963e+05	1.822359e+01	6.393009e+00	409.25	6.539170e-08	4471	6.804e-02
265kHz_150dA_100Mss_NE5X029.txt	180.59	-6.57	449.30	8.48	57041.50	1030.80	2.683963e+05	1.822889e+01	6.395619e+00	419.06	6.695931e-08	4471	6.687e-02
265kHz_150dA_100Mss_NE5X030.txt	181.11	-6.08	448.29	8.54	57041.50	1030.40	2.683963e+05	1.821078e+01	6.396118e+00	420.49	6.725841e-08	4471	6.607e-02
265kHz_150dA_100Mss_NE5X031.txt	181.62	-5.52	445.83	8.53	57041.50	1028.05	2.683963e+05	1.816658e+01	6.395322e+00	416.52	6.678068e-08	4471	6.561e-02
265kHz_150dA_100Mss_NE5X032.txt	182.15	-4.92	444.82	8.74	57041.50	1016.05	2.683963e+05	1.795846e+01	6.399774e+00	428.02	6.945534e-08	4471	6.337e-02
265kHz_150dA_100Mss_NE5X033.txt	182.67	-4.30	440.96	8.74	57041.50	1020.64	2.683963e+05	1.800530e+01	6.399394e+00	427.75	6.922726e-08	4471	6.241e-02
265kHz_150dA_100Mss_NE5X034.txt	183.2	-3.56	437.15	8.79	57041.50	1012.74	2.683963e+05	1.785775e+01	6.400326e+00	427.63	6.978721e-08	4471	6.114e-02
265kHz_150dA_100Mss_NE5X035.txt	183.72	-2.68	433.65	8.80	57041.50	1014.35	2.683963e+05	1.786483e+01	6.400414e+00	428.12	6.984016e-08	4471	6.039e-02
265kHz_150dA_100Mss_NE5X036.txt	184.24	-2.10	429.34	8.70	57041.50	1012.34	2.683963e+05	1.782169e+01	6.398059e+00	418.54	6.842480e-08	4471	6.061e-02
265kHz_150dA_100Mss_NE5X037.txt	184.77	-1.89	427.74	8.81	57041.50	1001.72	2.683963e+05	1.764895e+01	6.401042e+00	425.20	7.021822e-08	4471	5.919e-02
265kHz_150dA_100Mss_NE5X038.txt	185.8	-1.72	422.26	8.79	57041.50	996.62	2.683963e+05	1.755339e+01	6.401154e+00	423.30	7.028537e-08	4471	5.793e-02
265kHz_150dA_100Mss_NE5X039.txt	186.4	-1.58	419.82	8.81	57041.50	994.58	2.683963e+05	1.750656e+01	6.401747e+00	424.28	7.064220e-08	4471	5.736e-02
265kHz_150dA_100Mss_NE5X040.txt	186.91	-1.43	417.60	8.80	57041.50	991.89	2.683963e+05	1.745696e+01	6.401075e+00	420.70	7.023826e-08	4471	5.691e-02
265kHz_150dA_100Mss_NE5X041.txt	187.43	-1.23	416.79	8.80	57041.50	991.68	2.683963e+05	1.744653e+01	6.401422e+00	421.67	7.044631e-08	4471	5.678e-02
265kHz_150dA_100Mss_NE5X042.txt	187.94	-1.02	414.58	8.79	57041.50	994.64	2.683963e+05	1.748384e+01	6.400941e+00	420.87	7.015761e-08	4471	5.630e-02
265kHz_150dA_100Mss_NE5X043.txt	188.44	-0.96	413.49	8.82	57041.50	984.02	2.683963e+05	1.731811e+01	6.402233e+00	421.43	7.093465e-08	4471	5.596e-02
265kHz_150dA_100Mss_NE5X044.txt	188.97	-0.90	412.31	8.78	57041.50	986.25	2.683963e+05	1.735678e+01	6.401603e+00	420.14	7.055523e-08	4471	5.569e-02
265kHz_150dA_100Mss_NE5X045.txt	189.48	-0.85	411.82	8.86	57041.50	989.82	2.683963e+05	1.739475e+01	6.403171e+00	426.61	7.149860e-08	4471	5.514e-02
265kHz_150dA_100Mss_NE5X046.txt	190.03	-0.79	409.31	8.70	57041.50	989.48	2.683963e+05	1.739646e+01	6.400310e+00	416.53	6.977764e-08	4471	5.572e-02
265kHz_150dA_100Mss_NE5X047.txt	190.55	-0.69	414.22	8.86	57041.50	1002.29	2.683963e+05	1.760067e+01	6.403612e+00	433.24	7.176446e-08	4471	5.514e-02
265kHz_150dA_100Mss_NE5X048.txt	191.06	-0.59	452.21	8.69	57041.50	1111.28	2.683963e+05	1.948869e+01	6.399608e+00	463.84	6.935600e-08	4471	6.161e-02
265kHz_150dA_100Mss_NE5X049.txt	191.59	-0.54	462.75	8.72	57041.50	1127.16	2.683963e+05	1.979877e+01	6.401169e+00	477.51	7.029516e-08	4471	6.265e-02
265kHz_150dA_100Mss_NE5X050.txt	192.11	-0.49	463.11	8.70	57041.50	1148.81	2.683963e+05	2.011610e+01	6.400612e+00	482.88	6.995996e-08	4471	6.280e-02
265kHz_150dA_100Mss_NE5X051.txt	192.65	-0.43	463.15	8.68	57041.50	1156.39	2.683963e+05	2.023493e+01	6.400266e+00	484.31	6.975177e-08	4471	6.281e-02
265kHz_150dA_100Mss_NE5X052.txt	193.15	-0.38	465.20	8.68	57041.50	1157.87	2.683963e+05	2.027158e+01	6.400505e+00	486.17	6.989520e-08	4471	6.301e-02
265kHz_150dA_100Mss_NE5X053.txt	193.65	-0.33	467.09	8.65	57041.50	1179.78	2.683963e+05	2.060827e+01	6.399734e+00	491.01	6.943130e-08	4471	6.346e-02
265kHz_150dA_100Mss_NE5X054.txt	194.18	-0.28	469.60	8.64	57041.50	1181.26	2.683963e+05	2.064797e+01	6.400536e+00	495.33	6.991385e-08	4471	6.360e-02
265kHz_150dA_100Mss_NE5X055.txt	194.7	-0.23	473.65	8.71	57041.50	1185.68	2.683963e+05	2.073026e+01	6.402865e+00	507.13	7.131414e-08	4471	6.356e-02
265kHz_150dA_100Mss_NE5X056.txt	195.29	-0.20	468.78	8.66	57041.50	1175.52	2.683963e+05	2.055786e+01	6.401986e+00	499.23	7.078558e-08	4471	6.310e-02
265kHz_150dA_100Mss_NE5X057.txt	196.34	-0.17	458.95	8.57	57041.50	1166.19	2.683963e+05	2.038880e+01	6.398824e+00	482.01	6.888435e-08	4471	6.247e-02
265kHz_150dA_100Mss_NE5X058.txt	196.85	-0.12	459.96	8.61	57041.50	1167.23	2.683963e+05	2.039520e+01	6.400436e+00	488.85	6.985317e-08	4471	6.218e-02
265kHz_150dA_100Mss_NE5X059.txt	197.37	-0.06	466.37	8.51	57041.50	1211.30	2.683963e+05	2.109943e+01	6.398388e+00	496.93	6.862246e-08	4471	6.377e-02
265kHz_150dA_100Mss_NE5X060.txt	197.9	-0.01	469.88	8.60	57041.50	1215.40	2.683963e+05	2.116911e+01	6.400048e+00	505.73	6.962013e-08	4471	6.341e-02
265kHz_150dA_100Mss_NE5X061.txt	198.42	0.04	470.65	8.63	57041.50	1203.12	2.683963e+05	2.098951e+01	6.401620e+00	508.15	7.056577e-08	4471	6.328e-02
265kHz_150dA_100Mss_NE5X062.txt	198.94	0.09	464.57	8.39	57041.50	1220.36	2.683963e+05	2.126011e+01	6.394785e+00	485.13	6.645823e-08	4471	6.420e-02
265kHz_150dA_100Mss_NE5X063.txt	199.45	0.14	462.94	8.43	57041.50	1221.52	2.683963e+05	2.126315e+01	6.395309e+00	487.47	6.677305e-08	4471	6.325e-02
265kHz_150dA_100Mss_NE5X064.txt	199.98	0.20	461.44	8.43	57041.50	1214.09	2.683963e+05	2.114613e+01	6.395382e+00	485.10	6.681688e-08	4471	6.344e-02
265kHz_150dA_100Mss_NE5X065.txt	200.5	0.25	460.13	8.40	57041.50	1212.60	2.683963e+05	2.112665e+01	6.394957e+00	482.82	6.656070e-08	4471	6.350e-02
265kHz_150dA_100Mss_NE5X066.txt	201.04	0.30	459.03	8.41	57041.50	1210.35	2.683963e+05	2.108434e+01	6.395435e+00	483.91	6.684849e-08	4471	6.303e-02
265kHz_150dA_100Mss_NE5X067.txt	201.56	0.36	458.40	8.39	57041.50	1215.51	2.683963e+05	2.116017e+01	6.394992e+00	483.74	6.658267e-08	4471	6.308e-02
265kHz_150dA_100Mss_NE5X068.txt	202.07	0.41	457.94	8.45	57041.50	1212.51	2.683363e+05	2.110870e+01	6.396330e+00	488.20	6.738626e-08	4472	6.214e-02
